"source","target","action"
"DCN","LAMA2",1
"DCN","LAMA4",1
"DCN","LAMB1",1
"DCN","MMP2",1
"DCN","NBL1",1
"DCN","PDGFC",1
"DCN","PDGFRA",1
"DCN","SERPINF1",1
"DCN","SFRP2",1
"DCN","SNAI2",1
"DCN","THBS2",1
"DCN","TNFRSF12A",1
"DCN","VCAN",1
"DDB1","ACTB",1
"DDB1","AKT1",1
"DDB1","ANAPC2",1
"DDB1","AP2M1",1
"DDB1","ARF1",1
"DDB1","ARFGAP2",1
"DDB1","ARHGEF1",1
"DDB1","ATG12",-1
"DDB1","ATP6V1G2",1
"DDB1","CHD8",1
"DDB1","CHMP2B",-1
"DDB1","E2F4",1
"DDB1","EGLN2",1
"DDB1","FARSA",1
"DDB1","FZR1",1
"DDB1","GBF1",1
"DDB1","HCLS1",1
"DDB1","HGS",1
"DDB1","HRAS",1
"DDB1","HSP90AB1",1
"DDB1","INPP5D",1
"DDB1","INPPL1",1
"DDB1","LMNB2",1
"DDB1","MAP2K2",1
"DDB1","MAP2K7",1
"DDB1","MCM3",1
"DDB1","NAT10",1
"DDB1","PARP1",1
"DDB1","PFN1",1
"DDB1","PKMYT1",1
"DDB1","POLD2",1
"DDB1","POLR2A",1
"DDB1","POLR2E",1
"DDB1","PPP2R1A",1
"DDB1","RAB5B",1
"DDB1","SAE1",1
"DDB1","SH3GLB2",1
"DDB1","SPTAN1",1
"DDB1","STAM2",-1
"DDB1","SYVN1",1
"DDB1","TUBB",1
"DDB1","UBA1",1
"DDB1","UBE2I",1
"DDB1","YWHAH",1
"DGKA","ABCA7",1
"DGKA","ANAPC10",-1
"DGKA","AP2M1",1
"DGKA","ARFGAP2",1
"DGKA","ARHGEF1",1
"DGKA","ATP6V1G2",1
"DGKA","CHD8",1
"DGKA","CSNK1D",1
"DGKA","CTBP1",1
"DGKA","CYTH1",1
"DGKA","DGKZ",1
"DGKA","DVL3",1
"DGKA","GIT2",1
"DGKA","HCLS1",1
"DGKA","HGS",1
"DGKA","IKBKB",1
"DGKA","IL2RG",1
"DGKA","INPP5D",1
"DGKA","IRF9",1
"DGKA","MDM4",1
"DGKA","NCKAP1L",1
"DGKA","NXF1",1
"DGKA","PI4KA",1
"DGKA","PSD4",1
"DGKA","PTK2B",1
"DGKA","RAB5B",1
"DGKA","STAT6",1
"DGKA","STK4",1
"DGKA","SYMPK",1
"DGKA","TCEB1",-1
"DGKA","TYK2",1
"DGKD","MDM4",1
"DGKD","PTK2B",1
"DGKZ","ABCA2",1
"DGKZ","ABCA7",1
"DGKZ","ABCC1",1
"DGKZ","ABCC10",1
"DGKZ","ABL1",1
"DGKZ","ACAP1",1
"DGKZ","ACAP3",1
"DGKZ","ACTB",1
"DGKZ","ACTG1",1
"DGKZ","ACTN4",1
"DGKZ","ADRBK1",1
"DGKZ","AGRN",1
"DGKZ","AKT1",1
"DGKZ","AKT1S1",1
"DGKZ","ANAPC10",-1
"DGKZ","ANAPC11",-1
"DGKZ","ANAPC2",1
"DGKZ","AP2A2",1
"DGKZ","AP2M1",1
"DGKZ","ARAP1",1
"DGKZ","ARF1",1
"DGKZ","ARF3",1
"DGKZ","ARFGAP1",1
"DGKZ","ARFGAP2",1
"DGKZ","ARHGEF1",1
"DGKZ","ARHGEF11",1
"DGKZ","ARRB2",1
"DGKZ","ATG12",-1
"DGKZ","ATP6AP1",1
"DGKZ","ATP6V0A1",1
"DGKZ","ATP6V0C",1
"DGKZ","ATP6V1G2",1
"DGKZ","BECN1",1
"DGKZ","CALR",1
"DGKZ","CAPN1",1
"DGKZ","CAPZA2",-1
"DGKZ","CAPZB",1
"DGKZ","CD4",1
"DGKZ","CDC25B",1
"DGKZ","CDC34",1
"DGKZ","CHD8",1
"DGKZ","CHMP2B",-1
"DGKZ","CLTB",1
"DGKZ","CSF1R",1
"DGKZ","CSNK1D",1
"DGKZ","CSNK1G2",1
"DGKZ","CTBP1",1
"DGKZ","CTSD",1
"DGKZ","CUL7",1
"DGKZ","CYTH1",1
"DGKZ","DGKA",1
"DGKZ","DNM2",1
"DGKZ","DVL3",1
"DGKZ","DYNC1H1",1
"DGKZ","E2F4",1
"DGKZ","EDNRB",-1
"DGKZ","EGLN2",1
"DGKZ","EPN1",1
"DGKZ","EPOR",1
"DGKZ","FLNA",1
"DGKZ","FOLR1",-1
"DGKZ","FZR1",1
"DGKZ","GBF1",1
"DGKZ","GIT2",1
"DGKZ","GNAI2",1
"DGKZ","HACL1",-1
"DGKZ","HCLS1",1
"DGKZ","HERC1",1
"DGKZ","HGS",1
"DGKZ","HLA-B",1
"DGKZ","HLA-C",1
"DGKZ","HLA-F",1
"DGKZ","HLA-G",1
"DGKZ","IFNGR2",1
"DGKZ","IKBKG",1
"DGKZ","IL2RG",1
"DGKZ","IMPA1",-1
"DGKZ","INPP5D",1
"DGKZ","INPP5E",1
"DGKZ","INPPL1",1
"DGKZ","IRF9",1
"DGKZ","ITGAL",1
"DGKZ","ITPR3",1
"DGKZ","JAK3",1
"DGKZ","JMJD7-PLA2G4B",1
"DGKZ","JUND",1
"DGKZ","LTB4R",1
"DGKZ","M6PR",1
"DGKZ","MAP2K2",1
"DGKZ","MAP2K3",1
"DGKZ","MAP2K7",1
"DGKZ","MAP3K11",1
"DGKZ","MAP4K1",1
"DGKZ","MAPK8IP3",1
"DGKZ","MCL1",1
"DGKZ","MGRN1",1
"DGKZ","MKNK1",1
"DGKZ","MPHOSPH10",-1
"DGKZ","MSN",1
"DGKZ","MTMR3",1
"DGKZ","MYH9",1
"DGKZ","NCKAP1L",1
"DGKZ","NCOR2",1
"DGKZ","NCSTN",1
"DGKZ","NFKB2",1
"DGKZ","NMD3",-1
"DGKZ","NXF1",1
"DGKZ","PFN1",1
"DGKZ","PI4KA",1
"DGKZ","PIK3CD",1
"DGKZ","PIP4K2B",1
"DGKZ","PIP5K1C",1
"DGKZ","PLD2",1
"DGKZ","PLEKHO2",1
"DGKZ","POLR2A",1
"DGKZ","POLR2K",-1
"DGKZ","POP4",-1
"DGKZ","PPM1D",-1
"DGKZ","PPP2R1A",1
"DGKZ","PPP2R5D",1
"DGKZ","PPP2R5E",-1
"DGKZ","PRKACA",1
"DGKZ","PSD4",1
"DGKZ","PTK2B",1
"DGKZ","PXN",1
"DGKZ","RAB11FIP3",1
"DGKZ","RAB5B",1
"DGKZ","RAB5C",1
"DGKZ","RAF1",1
"DGKZ","RAPGEF1",1
"DGKZ","RCHY1",-1
"DGKZ","RELA",1
"DGKZ","RPS6KA4",1
"DGKZ","SH3GLB2",1
"DGKZ","SPI1",1
"DGKZ","SPTAN1",1
"DGKZ","SSBP1",-1
"DGKZ","SSH1",1
"DGKZ","STAT2",1
"DGKZ","STAT5A",1
"DGKZ","STAT6",1
"DGKZ","STK11",1
"DGKZ","STK36",1
"DGKZ","STK4",1
"DGKZ","STRADA",1
"DGKZ","SYMPK",1
"DGKZ","SYVN1",1
"DGKZ","TAOK2",1
"DGKZ","TCEB1",-1
"DGKZ","TGFB1",1
"DGKZ","TLN1",1
"DGKZ","TPM3",1
"DGKZ","TYK2",1
"DGKZ","UBA1",1
"DGKZ","UBE2Z",1
"DGKZ","WAS",1
"DGKZ","WASF2",1
"DGKZ","WIPF2",1
"DGKZ","ZYX",1
"DIABLO","ARF5",1
"DIABLO","ATG4B",1
"DIABLO","CDC34",1
"DIABLO","CDK2",1
"DIABLO","CTSZ",-1
"DIABLO","PPP2R5E",-1
"DIAPH1","ACTB",1
"DIAPH1","ACTN4",1
"DIAPH1","CORO1A",1
"DIAPH1","HCLS1",1
"DIAPH1","SPTAN1",1
"DIAPH2","ADRBK1",-1
"DIAPH2","ARHGEF1",-1
"DIAPH2","ATP6V1G2",-1
"DIAPH2","CTSZ",1
"DIAPH2","E2F4",-1
"DIAPH2","FOLR1",1
"DIAPH2","PFN1",-1
"DIAPH3","AURKA",1
"DIAPH3","CCNB1",1
"DIAPH3","CDC6",1
"DKC1","AIFM1",1
"DKC1","BRCA1",1
"DKC1","CDK4",1
"DKC1","CTSO",-1
"DKC1","E2F1",1
"DKC1","ESPL1",1
"DKC1","FARSA",1
"DKC1","FBL",1
"DKC1","HSP90AB1",1
"DKC1","IRAK1",1
"DKC1","LPAR6",-1
"DKC1","MCM2",1
"DKC1","MCM3",1
"DKC1","MCM4",1
"DKC1","MCM7",1
"DKC1","NAT10",1
"DKC1","NOP58",1
"DKC1","PKMYT1",1
"DKC1","POLD2",1
"DKC1","PRPF19",1
"DKC1","SAE1",1
"DKC1","TUBB",1
"DNM2","ACTB",1
"DNM2","ACTN4",1
"DNM2","ADRBK1",1
"DNM2","AKT1",1
"DNM2","AKT1S1",1
"DNM2","AKT2",1
"DNM2","ANAPC10",-1
"DNM2","ANAPC11",-1
"DNM2","ANAPC2",1
"DNM2","AP2A2",1
"DNM2","AP2M1",1
"DNM2","APH1A",1
"DNM2","ARF1",1
"DNM2","ARFGAP1",1
"DNM2","ARFGAP2",1
"DNM2","ARHGEF1",1
"DNM2","ARHGEF11",1
"DNM2","ARRB2",1
"DNM2","ATG12",-1
"DNM2","ATP6AP1",1
"DNM2","ATP6V0A1",1
"DNM2","ATP6V0C",1
"DNM2","ATP6V1G2",1
"DNM2","CALR",1
"DNM2","CAPN1",1
"DNM2","CD4",1
"DNM2","CDC25B",1
"DNM2","CHD8",1
"DNM2","CHMP2B",-1
"DNM2","CSNK1D",1
"DNM2","CTBP1",1
"DNM2","CUL7",1
"DNM2","CYTH1",1
"DNM2","DGKZ",1
"DNM2","DVL3",1
"DNM2","E2F4",1
"DNM2","EDNRB",-1
"DNM2","EGLN2",1
"DNM2","EPOR",1
"DNM2","FLNA",1
"DNM2","FOLR1",-1
"DNM2","FZR1",1
"DNM2","GBF1",1
"DNM2","GNAI2",1
"DNM2","GNG11",-1
"DNM2","HCLS1",1
"DNM2","HGS",1
"DNM2","HLA-B",1
"DNM2","HLA-C",1
"DNM2","HLA-F",1
"DNM2","HLA-G",1
"DNM2","HSP90AB1",1
"DNM2","IFNGR2",1
"DNM2","IKBKG",1
"DNM2","IL2RG",1
"DNM2","IMPA1",-1
"DNM2","INPP5D",1
"DNM2","INPPL1",1
"DNM2","IRF9",1
"DNM2","ITGAL",1
"DNM2","JAK1",1
"DNM2","JAK3",1
"DNM2","MAP2K2",1
"DNM2","MAP2K7",1
"DNM2","MAP3K11",1
"DNM2","MSN",1
"DNM2","MYH9",1
"DNM2","NCKAP1L",1
"DNM2","NCSTN",1
"DNM2","NFKB2",1
"DNM2","NXF1",1
"DNM2","PFN1",1
"DNM2","PI4KA",1
"DNM2","PIK3CD",1
"DNM2","PIP5K1C",1
"DNM2","POLR2A",1
"DNM2","PPP2R1A",1
"DNM2","PPP2R5D",1
"DNM2","PPP5C",1
"DNM2","PRKACA",1
"DNM2","PSD4",1
"DNM2","PTK2B",1
"DNM2","RAB5B",1
"DNM2","RAB5C",1
"DNM2","RAF1",1
"DNM2","RAPGEF1",1
"DNM2","RELA",1
"DNM2","SH3GLB2",1
"DNM2","SNX1",1
"DNM2","SPI1",1
"DNM2","SPTAN1",1
"DNM2","STAT6",1
"DNM2","TCEB1",-1
"DNM2","TGFB1",1
"DNM2","TLN1",1
"DNM2","TPM3",1
"DNM2","TSC2",1
"DNM2","TUBB",1
"DNM2","TYK2",1
"DNM2","UBA1",1
"DNM2","UBE2I",1
"DNM2","UBE2Z",1
"DNM2","WAS",1
"DNM2","WASF2",1
"DNM2","WIPF2",1
"DNM2","YWHAH",1
"DNM2","ZYX",1
"DUSP1","FOS",1
"DUSP1","JUN",1
"DUSP3","CD14",1
"DUSP3","CTSB",1
"DUSP3","DAB2",1
"DUSP3","EPB41L3",1
"DUSP3","VAMP3",1
"DUSP6","CTBP2",1
"DUSP6","EPAS1",1
"DUSP6","GUCY1A3",1
"DUSP6","MYLK",1
"DVL3","ABCC1",1
"DVL3","ABL1",1
"DVL3","ACAP3",1
"DVL3","ACOX1",-1
"DVL3","ACTB",1
"DVL3","ACTG1",1
"DVL3","ACTN4",1
"DVL3","ADRBK1",1
"DVL3","AGRN",1
"DVL3","AKT1",1
"DVL3","AKT1S1",1
"DVL3","AKT2",1
"DVL3","ANAPC10",-1
"DVL3","ANAPC11",-1
"DVL3","ANAPC2",1
"DVL3","AP2A1",1
"DVL3","AP2A2",1
"DVL3","AP2M1",1
"DVL3","APH1A",1
"DVL3","ARAF",1
"DVL3","ARF1",1
"DVL3","ARF3",1
"DVL3","ARFGAP1",1
"DVL3","ARFGAP2",1
"DVL3","ARHGEF1",1
"DVL3","ARHGEF11",1
"DVL3","ARPC1B",1
"DVL3","ARRB2",1
"DVL3","ATF2",-1
"DVL3","ATG12",-1
"DVL3","ATP2A2",1
"DVL3","ATP6AP1",1
"DVL3","ATP6V0A1",1
"DVL3","ATP6V0C",1
"DVL3","ATP6V1G2",1
"DVL3","BECN1",1
"DVL3","CALR",1
"DVL3","CAPN1",1
"DVL3","CAPZA2",-1
"DVL3","CCDC53",-1
"DVL3","CD4",1
"DVL3","CDC25B",1
"DVL3","CDC34",1
"DVL3","CDC42",-1
"DVL3","CHD8",1
"DVL3","CHMP2B",-1
"DVL3","CSNK1D",1
"DVL3","CSNK1G3",-1
"DVL3","CTBP1",1
"DVL3","CUL7",1
"DVL3","CYCS",-1
"DVL3","CYTH1",1
"DVL3","DGKA",1
"DVL3","DGKZ",1
"DVL3","DNM2",1
"DVL3","DYNC1H1",1
"DVL3","E2F4",1
"DVL3","EDNRB",-1
"DVL3","EGLN2",1
"DVL3","EIF4E2",-1
"DVL3","EPOR",1
"DVL3","FLNA",1
"DVL3","FOLR1",-1
"DVL3","FZR1",1
"DVL3","GBF1",1
"DVL3","GIT2",1
"DVL3","GNAI2",1
"DVL3","GNG11",-1
"DVL3","GRB2",1
"DVL3","HACL1",-1
"DVL3","HCLS1",1
"DVL3","HERC1",1
"DVL3","HGS",1
"DVL3","HLA-B",1
"DVL3","HLA-C",1
"DVL3","HLA-F",1
"DVL3","HLA-G",1
"DVL3","HSP90AB1",1
"DVL3","IFNGR2",1
"DVL3","IKBKG",1
"DVL3","IL2RG",1
"DVL3","IMPA1",-1
"DVL3","INPP5D",1
"DVL3","INPPL1",1
"DVL3","IRAK1",1
"DVL3","IRF9",1
"DVL3","ITPR3",1
"DVL3","JAK1",1
"DVL3","JAK3",1
"DVL3","JMJD7-PLA2G4B",1
"DVL3","JUND",1
"DVL3","LTB4R",1
"DVL3","MAP2K2",1
"DVL3","MAP2K3",1
"DVL3","MAP2K7",1
"DVL3","MAP3K11",1
"DVL3","MAP4K1",1
"DVL3","MAPK8",-1
"DVL3","MAPK8IP3",1
"DVL3","MAPKAPK2",1
"DVL3","MAX",1
"DVL3","MCL1",1
"DVL3","MCM3",1
"DVL3","MGRN1",1
"DVL3","MKNK1",1
"DVL3","MPHOSPH10",-1
"DVL3","MSN",1
"DVL3","MTMR3",1
"DVL3","MYH9",1
"DVL3","NCKAP1L",1
"DVL3","NCOR2",1
"DVL3","NCSTN",1
"DVL3","NFKB2",1
"DVL3","NMD3",-1
"DVL3","NXF1",1
"DVL3","NXT1",-1
"DVL3","PAX8",1
"DVL3","PEX3",-1
"DVL3","PFN1",1
"DVL3","PI4KA",1
"DVL3","PIK3CD",1
"DVL3","PIP4K2B",1
"DVL3","PIP5K1C",1
"DVL3","PLD2",1
"DVL3","POLR2A",1
"DVL3","POLR2E",1
"DVL3","POLR2K",-1
"DVL3","POP4",-1
"DVL3","PPM1D",-1
"DVL3","PPP1R12C",1
"DVL3","PPP2R1A",1
"DVL3","PPP2R5D",1
"DVL3","PPP2R5E",-1
"DVL3","PRKACA",1
"DVL3","PSD4",1
"DVL3","PTK2B",1
"DVL3","RAB11FIP3",1
"DVL3","RAB5B",1
"DVL3","RAB5C",1
"DVL3","RAF1",1
"DVL3","RAP1B",-1
"DVL3","RAPGEF1",1
"DVL3","RCHY1",-1
"DVL3","RELA",1
"DVL3","RPS6KA4",1
"DVL3","SEC61A2",1
"DVL3","SH3GLB2",1
"DVL3","SPG21",1
"DVL3","SPI1",1
"DVL3","SPTAN1",1
"DVL3","SSH1",1
"DVL3","STAM2",-1
"DVL3","STAT2",1
"DVL3","STAT6",1
"DVL3","STK11",1
"DVL3","STK36",1
"DVL3","STK4",1
"DVL3","STRADA",1
"DVL3","SYMPK",1
"DVL3","SYVN1",1
"DVL3","TAOK2",1
"DVL3","TCEB1",-1
"DVL3","TGFB1",1
"DVL3","TLN1",1
"DVL3","TPM3",1
"DVL3","TSC2",1
"DVL3","TUBB",1
"DVL3","TYK2",1
"DVL3","UBA1",1
"DVL3","UBE2I",1
"DVL3","UBE2K",-1
"DVL3","UBE2Q2",-1
"DVL3","UBE2W",-1
"DVL3","UBE2Z",1
"DVL3","VHL",1
"DVL3","WAS",1
"DVL3","WASF2",1
"DVL3","WIPF2",1
"DVL3","YWHAH",1
"DVL3","ZBTB17",1
"DVL3","ZFYVE27",1
"DVL3","ZYX",1
"DYNC1H1","ABCC1",1
"DYNC1H1","ABL1",1
"DYNC1H1","ACTN4",1
"DYNC1H1","AKT1",1
"DYNC1H1","ANAPC10",-1
"DYNC1H1","ANAPC2",1
"DYNC1H1","AP2A2",1
"DYNC1H1","AP2M1",1
"DYNC1H1","ARFGAP2",1
"DYNC1H1","ARHGEF1",1
"DYNC1H1","ATG12",-1
"DYNC1H1","ATP6V0A1",1
"DYNC1H1","ATP6V0C",1
"DYNC1H1","ATP6V1G2",1
"DYNC1H1","CAPZA2",-1
"DYNC1H1","CHD8",1
"DYNC1H1","CHMP2B",-1
"DYNC1H1","DGKZ",1
"DYNC1H1","DVL3",1
"DYNC1H1","EGLN2",1
"DYNC1H1","FLNA",1
"DYNC1H1","FOLR1",-1
"DYNC1H1","GBF1",1
"DYNC1H1","HACL1",-1
"DYNC1H1","HERC1",1
"DYNC1H1","HGS",1
"DYNC1H1","IMPA1",-1
"DYNC1H1","INPPL1",1
"DYNC1H1","JAK3",1
"DYNC1H1","MAP2K2",1
"DYNC1H1","MDN1",1
"DYNC1H1","MYH9",1
"DYNC1H1","NCOR2",1
"DYNC1H1","PIK3CD",1
"DYNC1H1","PIP5K1C",1
"DYNC1H1","POLR2A",1
"DYNC1H1","POLR2K",-1
"DYNC1H1","POP4",-1
"DYNC1H1","PRKACA",1
"DYNC1H1","RAB11FIP3",1
"DYNC1H1","RAB5B",1
"DYNC1H1","SPTAN1",1
"DYNC1H1","STK11",1
"DYNC1H1","SYMPK",1
"DYNC1H1","TAOK2",1
"DYNC1H1","TYK2",1
"DYNC1H1","UBA1",1
"DYNC1H1","WIPF2",1
"DYNC1LI2","ABCC1",1
"DYNC1LI2","ABCC10",1
"DYNC1LI2","ANAPC10",-1
"DYNC1LI2","COL6A2",1
"DYNC1LI2","CSNK1G2",1
"DYNC1LI2","HACL1",-1
"DYNC1LI2","HERC1",1
"DYNC1LI2","IMPA1",-1
"DYNC1LI2","NUMBL",1
"DYNC1LI2","POLR2K",-1
"DYNC1LI2","POP4",-1
"DYNC1LI2","SSBP1",-1
"DYNC1LI2","STAT2",1
"DYNC1LI2","SYMPK",1
"E2F1","BRCA1",1
"E2F1","CDK2",1
"E2F1","CDK4",1
"E2F1","CTSO",-1
"E2F1","DKC1",1
"E2F1","EIF6",1
"E2F1","ESPL1",1
"E2F1","FARSA",1
"E2F1","GTSE1",1
"E2F1","GUCY1A3",-1
"E2F1","LPAR6",-1
"E2F1","MCM2",1
"E2F1","MCM3",1
"E2F1","MCM4",1
"E2F1","MCM5",1
"E2F1","MCM7",1
"E2F1","NAT10",1
"E2F1","PIK3R1",-1
"E2F1","PKMYT1",1
"E2F1","POLD1",1
"E2F1","POLD2",1
"E2F1","PPP2R1B",1
"E2F1","RAD54L",1
"E2F1","SAE1",1
"E2F2","ESPL1",1
"E2F2","PKMYT1",1
"E2F4","ABCA7",1
"E2F4","ABL1",1
"E2F4","ACAP3",1
"E2F4","ACOX1",-1
"E2F4","ACTB",1
"E2F4","ADRBK1",1
"E2F4","AGRN",1
"E2F4","AKT1",1
"E2F4","AKT1S1",1
"E2F4","AKT2",1
"E2F4","ANAPC10",-1
"E2F4","ANAPC11",-1
"E2F4","ANAPC2",1
"E2F4","AP2A1",1
"E2F4","AP2A2",1
"E2F4","AP2M1",1
"E2F4","APH1A",1
"E2F4","APPL1",-1
"E2F4","ARAF",1
"E2F4","ARF1",1
"E2F4","ARF3",1
"E2F4","ARF5",1
"E2F4","ARFGAP1",1
"E2F4","ARFGAP2",1
"E2F4","ARHGEF1",1
"E2F4","ARHGEF11",1
"E2F4","ARRB2",1
"E2F4","ATF2",-1
"E2F4","ATG12",-1
"E2F4","ATG4B",1
"E2F4","ATG4C",-1
"E2F4","ATP6V0A1",1
"E2F4","ATP6V0C",1
"E2F4","ATP6V1F",1
"E2F4","ATP6V1G2",1
"E2F4","BECN1",1
"E2F4","CACNG6",1
"E2F4","CALM3",1
"E2F4","CALR",1
"E2F4","CAPN1",1
"E2F4","CAPZA2",-1
"E2F4","CAV2",-1
"E2F4","CCDC53",-1
"E2F4","CDC25B",1
"E2F4","CDC34",1
"E2F4","CDC42",-1
"E2F4","CDK2",1
"E2F4","CHD8",1
"E2F4","CHMP2B",-1
"E2F4","CLTB",1
"E2F4","CORO1A",1
"E2F4","CRK",-1
"E2F4","CSNK1G2",1
"E2F4","CSNK1G3",-1
"E2F4","CTBP1",1
"E2F4","CTSZ",-1
"E2F4","CUL7",1
"E2F4","CYBA",1
"E2F4","CYTH1",1
"E2F4","DARS",-1
"E2F4","DDB1",1
"E2F4","DGKZ",1
"E2F4","DIAPH2",-1
"E2F4","DNM2",1
"E2F4","DVL3",1
"E2F4","EDNRB",-1
"E2F4","EGLN2",1
"E2F4","EIF6",1
"E2F4","ELK1",1
"E2F4","EPN1",1
"E2F4","EPOR",1
"E2F4","FARSA",1
"E2F4","FLNA",1
"E2F4","FOLR1",-1
"E2F4","FZR1",1
"E2F4","GBF1",1
"E2F4","GIT1",1
"E2F4","GNAI1",-1
"E2F4","GNG11",-1
"E2F4","GRB2",1
"E2F4","GUCY1B3",-1
"E2F4","HACL1",-1
"E2F4","HCLS1",1
"E2F4","HGS",1
"E2F4","HLA-F",1
"E2F4","HLA-G",1
"E2F4","HSP90AB1",1
"E2F4","IFNGR2",1
"E2F4","IKBKG",1
"E2F4","IL11RA",1
"E2F4","IL18",-1
"E2F4","IL2RG",1
"E2F4","IMPA1",-1
"E2F4","INPP5B",1
"E2F4","INPP5D",1
"E2F4","INPPL1",1
"E2F4","IP6K2",1
"E2F4","IQGAP3",1
"E2F4","IRF9",1
"E2F4","ITPR3",1
"E2F4","JAK3",1
"E2F4","JMJD7-PLA2G4B",1
"E2F4","KAT2A",1
"E2F4","KLK3",1
"E2F4","LMO7",-1
"E2F4","LTB4R",1
"E2F4","M6PR",1
"E2F4","MAP2K2",1
"E2F4","MAP2K3",1
"E2F4","MAP2K7",1
"E2F4","MAP4K1",1
"E2F4","MAPK8",-1
"E2F4","MAPK8IP3",1
"E2F4","MAPKAPK2",1
"E2F4","MCM3",1
"E2F4","MDN1",1
"E2F4","MGRN1",1
"E2F4","MPHOSPH10",-1
"E2F4","MPV17L",1
"E2F4","MSN",1
"E2F4","MTMR3",1
"E2F4","MVK",1
"E2F4","MYH9",1
"E2F4","NAT10",1
"E2F4","NCK1",-1
"E2F4","NCKAP1L",1
"E2F4","NCSTN",1
"E2F4","NFKB2",1
"E2F4","NLGN2",1
"E2F4","NMD3",-1
"E2F4","NOL6",1
"E2F4","NOS1",1
"E2F4","NXF1",1
"E2F4","PAX8",1
"E2F4","PFN1",1
"E2F4","PIK3CD",1
"E2F4","PIK3R1",-1
"E2F4","PIP4K2B",1
"E2F4","PIP5K1C",1
"E2F4","PKMYT1",1
"E2F4","PLD2",1
"E2F4","POLD2",1
"E2F4","POLR2A",1
"E2F4","POLR2E",1
"E2F4","POLR2K",-1
"E2F4","POP4",-1
"E2F4","PPM1D",-1
"E2F4","PPP1R12C",1
"E2F4","PPP2R1A",1
"E2F4","PPP2R1B",1
"E2F4","PPP2R5D",1
"E2F4","PPP2R5E",-1
"E2F4","PPP5C",1
"E2F4","PRKACA",1
"E2F4","PRKCI",-1
"E2F4","PSD4",1
"E2F4","PSENEN",1
"E2F4","PTK2B",1
"E2F4","PWP2",1
"E2F4","RAB11FIP3",1
"E2F4","RAB23",-1
"E2F4","RAB5B",1
"E2F4","RAB5C",1
"E2F4","RAF1",1
"E2F4","RALB",1
"E2F4","RAP1B",-1
"E2F4","RAPGEF1",1
"E2F4","RCHY1",-1
"E2F4","RPA2",1
"E2F4","RPS6KA4",1
"E2F4","RXRB",1
"E2F4","SAE1",1
"E2F4","SBDS",-1
"E2F4","SEC61A2",1
"E2F4","SH3GLB2",1
"E2F4","SNX1",1
"E2F4","SOCS6",-1
"E2F4","SPG21",1
"E2F4","SPI1",1
"E2F4","SPTAN1",1
"E2F4","STAM2",-1
"E2F4","STAT5A",1
"E2F4","STAT6",1
"E2F4","STK11",1
"E2F4","STK36",1
"E2F4","STK4",1
"E2F4","STRADA",1
"E2F4","SYMPK",1
"E2F4","SYVN1",1
"E2F4","TAOK2",1
"E2F4","TCEB1",-1
"E2F4","TCOF1",1
"E2F4","TGFB1",1
"E2F4","TJAP1",1
"E2F4","TLN1",1
"E2F4","TMEM55B",1
"E2F4","TPM3",1
"E2F4","TUBA1A",-1
"E2F4","TUBB",1
"E2F4","TUBB3",1
"E2F4","TYK2",1
"E2F4","UBA1",1
"E2F4","UBE2D4",1
"E2F4","UBE2I",1
"E2F4","UBE2K",-1
"E2F4","UBE2Z",1
"E2F4","ULK3",1
"E2F4","VHL",1
"E2F4","VPS26A",-1
"E2F4","WAS",1
"E2F4","WIPF2",1
"E2F4","WNT6",1
"E2F4","YWHAH",1
"E2F4","YWHAQ",-1
"E2F4","ZFYVE27",1
"E2F4","ZMAT3",-1
"EDNRA","CACNA2D1",1
"EDNRA","CALCRL",1
"EDNRA","CAV2",1
"EDNRA","CDH5",1
"EDNRA","COL1A2",1
"EDNRA","COL4A1",1
"EDNRA","COL4A2",1
"EDNRA","COL6A3",1
"EDNRA","ENAH",1
"EDNRA","EPAS1",1
"EDNRA","GAS1",1
"EDNRA","GJA1",1
"EDNRA","GNAI1",1
"EDNRA","GNG12",1
"EDNRA","GUCY1A3",1
"EDNRA","INHBA",1
"EDNRA","ITGAV",1
"EDNRA","ITGB5",1
"EDNRA","JAG1",1
"EDNRA","KDR",1
"EDNRA","KITLG",1
"EDNRA","LAMA4",1
"EDNRA","LAMB1",1
"EDNRA","NCKAP1",1
"EDNRA","PARVA",1
"EDNRA","PDGFRA",1
"EDNRA","PRKG1",1
"EDNRA","PTPRB",1
"EDNRA","SDC2",1
"EDNRA","SNAI2",1
"EDNRA","THBS1",1
"EDNRA","TJP1",1
"EDNRA","VCAN",1
"EDNRB","ABCA7",-1
"EDNRB","ADRBK1",-1
"EDNRB","AGRN",-1
"EDNRB","ANAPC2",-1
"EDNRB","AP2M1",-1
"EDNRB","APH1A",-1
"EDNRB","ARF1",-1
"EDNRB","ARF5",-1
"EDNRB","ARFGAP2",-1
"EDNRB","ARHGEF1",-1
"EDNRB","ATG12",1
"EDNRB","ATP6V0A1",-1
"EDNRB","ATP6V1F",-1
"EDNRB","ATP6V1G2",-1
"EDNRB","BECN1",-1
"EDNRB","CAV2",1
"EDNRB","CDC34",-1
"EDNRB","CDC42",1
"EDNRB","CDK2",-1
"EDNRB","CHD8",-1
"EDNRB","CHMP2B",1
"EDNRB","CRK",1
"EDNRB","CTSZ",1
"EDNRB","CUL7",-1
"EDNRB","DGKZ",-1
"EDNRB","DNM2",-1
"EDNRB","DVL3",-1
"EDNRB","E2F4",-1
"EDNRB","EGLN2",-1
