"source","target","action"
"STAT1","PGF",1
"STAT1","VEGFA",1
"STAT1","VEGFB",1
"STAT1","VEGFC",1
"STAT3","FIGF",1
"STAT3","PGF",1
"STAT3","VEGFA",1
"STAT3","VEGFB",1
"STAT3","VEGFC",1
"STAT5A","BCL2L1",1
"STAT5B","BCL2L1",1
"SYK","BTK",1
"TAB1","MAP3K7",1
"TAB2","MAP3K7",1
"TCF7","MYC",1
"TCF7","CCND1",1
"TCF7","BIRC5",1
"TCF7L1","MYC",1
"TCF7L1","CCND1",1
"TCF7L1","BIRC5",1
"TCF7L2","MYC",1
"TCF7L2","CCND1",1
"TCF7L2","BIRC5",1
"TFDP1","CCNE1",1
"TFDP1","CCNE2",1
"TFDP2","CCNE1",1
"TFDP2","CCNE2",1
"TGFA","EGFR",1
"TGFB1","TGFBR1",1
"TGFB1","TGFBR2",1
"TGFB1","SMAD2",1
"TGFB1","SMAD3",1
"TGFB2","TGFBR1",1
"TGFB2","TGFBR2",1
"TGFB2","SMAD2",1
"TGFB2","SMAD3",1
"TGFB3","TGFBR1",1
"TGFB3","TGFBR2",1
"TGFB3","SMAD2",1
"TGFB3","SMAD3",1
"TGFBR1","DAXX",1
"TGFBR2","DAXX",1
"TGFBR2","PPP2CA",1
"TGFBR2","PPP2CB",1
"TGFBR2","PPP2R1A",1
"TGFBR2","PPP2R1B",1
"TGFBR2","RHOA",1
"THBS1","LTBP1",-1
"TICAM1","TRAF6",1
"TICAM1","RIPK1",1
"TICAM2","TRAF6",1
"TICAM2","RIPK1",1
"TIRAP","TRAF6",1
"TIRAP","IRAK1",1
"TIRAP","IRAK4",1
"TLR4","MYD88",1
"TLR4","TIRAP",1
"TLR4","TICAM2",1
"TLR4","TICAM1",1
"TNF","TNFRSF1A",1
"TNFRSF10A","FADD",1
"TNFRSF10B","FADD",1
"TNFRSF10C","FADD",1
"TNFRSF10D","FADD",1
"TNFRSF1A","TRAF2",1
"TNFRSF1A","CASP3",1
"TNFRSF1A","TRAF5",1
"TNFRSF1A","RIPK1",1
"TNFRSF1A","TRADD",1
"TNFRSF1A","FADD",1
"TNFSF10","TNFRSF10B",1
"TNFSF10","TNFRSF10D",1
"TNFSF10","TNFRSF10C",1
"TNFSF10","TNFRSF10A",1
"TNFSF11","TNFRSF11A",1
"TNFSF13B","TNFRSF13C",1
"TNFSF14","LTBR",1
"TP53","GADD45G",1
"TP53","GADD45A",1
"TP53","GADD45B",1
"TP53","FAS",1
"TP53","PIDD1",1
"TP53","SFN",1
"TP53","CDKN1A",1
"TP53","MDM2",1
"TP53","SIAH1",1
"TP53","IGFBP3",1
"TP53","RPRM",1
"TP53","TSC2",1
"TP53","PPM1D",1
"TP53","TP73",1
"TP53","CCNG1",1
"TP53","CCNG2",1
"TP53","RFWD2",1
"TP53","RRM2B",1
"TP53","RRM2",1
"TP53","DDB2",1
"TP53","STEAP3",1
"TP53","PTEN",1
"TP53","SERPINB5",1
"TP53","CD82",1
"TP53","THBS1",1
"TP53","SERPINE1",1
"TP53","ADGRB1",1
"TP53","ZMAT3",1
"TP53","BID",1
"TP53","EI24",1
"TP53","TP53I3",1
"TP53","GTSE1",1
"TP53","BAX",1
"TP53","TNFRSF10B",1
"TP53","APAF1",1
"TP53","RCHY1",1
"TP53","PERP",1
"TP53","SHISA5",1
"TP53","SESN3",1
"TP53","SESN1",1
"TP53","SESN2",1
"TP53","TP53AIP1",1
"TP53","BBC3",1
"TP53","PMAIP1",1
"TP53","TNFRSF10D",1
"TP53","TNFRSF10C",1
"TP53","TNFRSF10A",1
"TP53","BAK1",1
"TRADD","MAP3K7",1
"TRADD","TAB2",1
"TRADD","TAB1",1
"TRADD","TAB3",1
"TRADD","CASP8",1
"TRADD","CASP10",1
"TRAF2","MAP3K14",1
"TRAF2","MAP3K7",1
"TRAF2","MAP3K5",1
"TRAF2","MAP4K2",1
"TRAF2","TAB2",1
"TRAF2","TAB1",1
"TRAF2","MAP3K1",1
"TRAF2","TAB3",1
"TRAF2","BTK",1
"TRAF2","DAB2IP",1
"TRAF3","MAP3K14",1
"TRAF3","BTK",1
"TRAF5","MAP3K14",1
"TRAF5","MAP3K7",1
"TRAF5","TAB2",1
"TRAF5","TAB1",1
"TRAF5","TAB3",1
"TRAF6","MAP3K14",1
"TRAF6","MAP3K7",1
"TRAF6","TAB2",1
"TRAF6","TAB1",1
"TRAF6","TAB3",1
"TTK","MAD1L1",1
"WEE1","CDK1",-1
"WEE2","CDK1",-1
"WNT1","FZD10",1
"WNT1","FZD2",1
"WNT1","FZD5",1
"WNT1","FZD3",1
"WNT1","FZD1",1
"WNT1","FZD4",1
"WNT1","FZD6",1
"WNT1","FZD7",1
"WNT1","FZD8",1
"WNT1","FZD9",1
"WNT10A","FZD10",1
"WNT10A","FZD2",1
"WNT10A","FZD5",1
"WNT10A","FZD3",1
"WNT10A","FZD1",1
"WNT10A","FZD4",1
"WNT10A","FZD6",1
"WNT10A","FZD7",1
"WNT10A","FZD8",1
"WNT10A","FZD9",1
"WNT10B","FZD10",1
"WNT10B","FZD2",1
"WNT10B","FZD5",1
"WNT10B","FZD3",1
"WNT10B","FZD1",1
"WNT10B","FZD4",1
"WNT10B","FZD6",1
"WNT10B","FZD7",1
"WNT10B","FZD8",1
"WNT10B","FZD9",1
"WNT11","FZD10",1
"WNT11","FZD2",1
"WNT11","FZD5",1
"WNT11","FZD3",1
"WNT11","FZD1",1
"WNT11","FZD4",1
"WNT11","FZD6",1
"WNT11","FZD7",1
"WNT11","FZD8",1
"WNT11","FZD9",1
"WNT16","FZD10",1
"WNT16","FZD2",1
"WNT16","FZD5",1
"WNT16","FZD3",1
"WNT16","FZD1",1
"WNT16","FZD4",1
"WNT16","FZD6",1
"WNT16","FZD7",1
"WNT16","FZD8",1
"WNT16","FZD9",1
"WNT2","FZD10",1
"WNT2","FZD2",1
"WNT2","FZD5",1
"WNT2","FZD3",1
"WNT2","FZD1",1
"WNT2","FZD4",1
"WNT2","FZD6",1
"WNT2","FZD7",1
"WNT2","FZD8",1
"WNT2","FZD9",1
"WNT2B","FZD10",1
"WNT2B","FZD2",1
"WNT2B","FZD5",1
"WNT2B","FZD3",1
"WNT2B","FZD1",1
"WNT2B","FZD4",1
"WNT2B","FZD6",1
"WNT2B","FZD7",1
"WNT2B","FZD8",1
"WNT2B","FZD9",1
"WNT3","FZD10",1
"WNT3","FZD2",1
"WNT3","FZD5",1
"WNT3","FZD3",1
"WNT3","FZD1",1
"WNT3","FZD4",1
"WNT3","FZD6",1
"WNT3","FZD7",1
"WNT3","FZD8",1
"WNT3","FZD9",1
"WNT3A","FZD10",1
"WNT3A","FZD2",1
"WNT3A","FZD5",1
"WNT3A","FZD3",1
"WNT3A","FZD1",1
"WNT3A","FZD4",1
"WNT3A","FZD6",1
"WNT3A","FZD7",1
"WNT3A","FZD8",1
"WNT3A","FZD9",1
"WNT4","FZD10",1
"WNT4","FZD2",1
"WNT4","FZD5",1
"WNT4","FZD3",1
"WNT4","FZD1",1
"WNT4","FZD4",1
"WNT4","FZD6",1
"WNT4","FZD7",1
"WNT4","FZD8",1
"WNT4","FZD9",1
"WNT5A","FZD10",1
"WNT5A","FZD2",1
"WNT5A","FZD5",1
"WNT5A","FZD3",1
"WNT5A","FZD1",1
"WNT5A","FZD4",1
"WNT5A","FZD6",1
"WNT5A","FZD7",1
"WNT5A","FZD8",1
"WNT5A","FZD9",1
"WNT5B","FZD10",1
"WNT5B","FZD2",1
"WNT5B","FZD5",1
"WNT5B","FZD3",1
"WNT5B","FZD1",1
"WNT5B","FZD4",1
"WNT5B","FZD6",1
"WNT5B","FZD7",1
"WNT5B","FZD8",1
"WNT5B","FZD9",1
"WNT6","FZD10",1
"WNT6","FZD2",1
"WNT6","FZD5",1
"WNT6","FZD3",1
"WNT6","FZD1",1
"WNT6","FZD4",1
"WNT6","FZD6",1
"WNT6","FZD7",1
"WNT6","FZD8",1
"WNT6","FZD9",1
"WNT7A","FZD10",1
"WNT7A","FZD2",1
"WNT7A","FZD5",1
"WNT7A","FZD3",1
"WNT7A","FZD1",1
"WNT7A","FZD4",1
"WNT7A","FZD6",1
"WNT7A","FZD7",1
"WNT7A","FZD8",1
"WNT7A","FZD9",1
"WNT7B","FZD10",1
"WNT7B","FZD2",1
"WNT7B","FZD5",1
"WNT7B","FZD3",1
"WNT7B","FZD1",1
"WNT7B","FZD4",1
"WNT7B","FZD6",1
"WNT7B","FZD7",1
"WNT7B","FZD8",1
"WNT7B","FZD9",1
"WNT8A","FZD10",1
"WNT8A","FZD2",1
"WNT8A","FZD5",1
"WNT8A","FZD3",1
"WNT8A","FZD1",1
"WNT8A","FZD4",1
"WNT8A","FZD6",1
"WNT8A","FZD7",1
"WNT8A","FZD8",1
"WNT8A","FZD9",1
"WNT8B","FZD10",1
"WNT8B","FZD2",1
"WNT8B","FZD5",1
"WNT8B","FZD3",1
"WNT8B","FZD1",1
"WNT8B","FZD4",1
"WNT8B","FZD6",1
"WNT8B","FZD7",1
"WNT8B","FZD8",1
"WNT8B","FZD9",1
"WNT9A","FZD10",1
"WNT9A","FZD2",1
"WNT9A","FZD5",1
"WNT9A","FZD3",1
"WNT9A","FZD1",1
"WNT9A","FZD4",1
"WNT9A","FZD6",1
"WNT9A","FZD7",1
"WNT9A","FZD8",1
"WNT9A","FZD9",1
"WNT9B","FZD10",1
"WNT9B","FZD2",1
"WNT9B","FZD5",1
"WNT9B","FZD3",1
"WNT9B","FZD1",1
"WNT9B","FZD4",1
"WNT9B","FZD6",1
"WNT9B","FZD7",1
"WNT9B","FZD8",1
"WNT9B","FZD9",1
"XIAP","CASP3",-1
"XIAP","CASP9",-1
"XIAP","CASP7",-1
"ZAP70","LAT",1
"ZBTB16","CCNA1",1
"ZBTB16","JUP",1
"ZBTB17","CDKN2B",1
